item_id,repeat_id,condition,anonymous_system_label,question_id,question,domain,difficulty,gold_atomic_fact,supplied_evidence,answer,review_label,review_reason,confidence
REPEAT_3-0179,REPEAT_3,C2,SYSTEM_A,tcmg-v1-046,"How are Suberect Spatholobus and phlegm-damoness obstructing lung represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source records these indications for Suberect Spatholobus: Septicemia, menstrual disorder, blood vacuity, anemia due to malnutrition, anemia due to bleeding, anemia with yellow complexion, numbness and paralysis, wind-damp impediment pain..","Source entity: Suberect Spatholobus. Pinyin: MI HUA DOU. Latin name: Spatholobus suberectus. Used part: stem. Source-recorded function: To supplement blood, quicken blood, free network vessels.. Source-recorded indication: Septicemia, menstrual disorder, blood vacuity, anemia due to malnutrition, anemia due to bleeding, anemia with yellow complexion, numbness and paralysis, wind-damp impediment pain.. Source text: Herb: Suberect Spatholobus. Pinyin: MI HUA DOU. Latin name: Spatholobus suberectus. Used part: stem. Source-recorded function: To supplement blood, quicken blood, free network vessels.. Source-recorded indication: Septicemia, menstrual disorder, blood vacuity, anemia due to malnutrition, anemia due to bleeding, anemia with yellow complexion, numbness and paralysis, wind-damp impediment pain..","TCM educational synthesis: Syndrome Differentiation Agent: phlegm-damoness obstructing lung: evidence-supported facts for this target only  
The supplied evidence records that phlegm-damoness obstructing lung, or Tan Xian Yong Fei, is defined as a syndrome where phlegm-damonness accumulates or moves within the lungs, leading to clinical manifestations such as excessive phlegm, chest tightness, nausea, dizziness, obesity, and masses. The evidence describes the syndrome's characteristics based on traditional TCM content without further details. [tcmv1-0c442f3196333e00832100d2] Herbal Knowledge Agent: Suberect Spatholobus is recorded in the supplied evidence as an herb used for its source-recorded functions of supplementing blood, quickening blood, and freeing network vessels. Its traditional properties are described as Bitter, Sweet, and Warm, and it is associated with the Liver and Kidney meridians. The source-recorded indications include menstrual disorders, anemia due to malnutrition or bleeding, numbness and paralysis, and wind-damp impediment pain. The evidence also notes its use in treating septicemia and blood vacuity with a yellow complexion. [tcmv1-73e78057da399f7b656bf323] [tcmv1-01b5f99fa10f4ca948607b90] [tcmv1-a3ba8e00b6ad08fb851bca3c] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer covers the source-recorded indication set in the Gold fact in substance, with acceptable paraphrasing.",HIGH
REPEAT_3-0180,REPEAT_3,C2,SYSTEM_A,tcmg-v1-046,"How are Suberect Spatholobus and phlegm-damoness obstructing lung represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source defines phlegm-damoness obstructing lung as: 痰证是指痰浊停聚或流窜于脏腑、组织之间,临床以痰多、胸闷、呕恶、眩晕、体胖、包块等为主要表现的证。.","Source entity: phlegm-damoness obstructing lung. Pinyin: Tan Xian Yong Fei. Source definition: 痰证是指痰浊停聚或流窜于脏腑、组织之间,临床以痰多、胸闷、呕恶、眩晕、体胖、包块等为主要表现的证。. Source text: Syndrome: phlegm-damoness obstructing lung. Pinyin: Tan Xian Yong Fei. Source definition: 痰证是指痰浊停聚或流窜于脏腑、组织之间,临床以痰多、胸闷、呕恶、眩晕、体胖、包块等为主要表现的证。.","TCM educational synthesis: Syndrome Differentiation Agent: phlegm-damoness obstructing lung: evidence-supported facts for this target only  
The supplied evidence records that phlegm-damoness obstructing lung, or Tan Xian Yong Fei, is defined as a syndrome where phlegm-damonness accumulates or moves within the lungs, leading to clinical manifestations such as excessive phlegm, chest tightness, nausea, dizziness, obesity, and masses. The evidence describes the syndrome's characteristics based on traditional TCM content without further details. [tcmv1-0c442f3196333e00832100d2] Herbal Knowledge Agent: Suberect Spatholobus is recorded in the supplied evidence as an herb used for its source-recorded functions of supplementing blood, quickening blood, and freeing network vessels. Its traditional properties are described as Bitter, Sweet, and Warm, and it is associated with the Liver and Kidney meridians. The source-recorded indications include menstrual disorders, anemia due to malnutrition or bleeding, numbness and paralysis, and wind-damp impediment pain. The evidence also notes its use in treating septicemia and blood vacuity with a yellow complexion. [tcmv1-73e78057da399f7b656bf323] [tcmv1-01b5f99fa10f4ca948607b90] [tcmv1-a3ba8e00b6ad08fb851bca3c] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,The answer preserves the substantive causal/clinical meaning of the frozen Gold definition using an acceptable semantic paraphrase.,HIGH
REPEAT_3-0181,REPEAT_3,C1,SYSTEM_B,tcmg-v1-047,"How are Common Sinodielsia and yang exhaustion represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source records this function for Common Sinodielsia: To effuse exterior, dispel wind, relieve pain, disinhibit urine..","Source entity: Common Sinodielsia. Pinyin: DIAN QIN. Latin name: Sinodielsia yunnanensis. Used part: root. Source-recorded function: To effuse exterior, dispel wind, relieve pain, disinhibit urine.. Source-recorded indication: Common cold, headache, cough, wind-damp impediment pain, wind water edema.. Source text: Herb: Common Sinodielsia. Pinyin: DIAN QIN. Latin name: Sinodielsia yunnanensis. Used part: root. Source-recorded function: To effuse exterior, dispel wind, relieve pain, disinhibit urine.. Source-recorded indication: Common cold, headache, cough, wind-damp impediment pain, wind water edema..","TCM educational synthesis: Common Sinodielsia: The herb is recorded in the TCM corpus as being used for effusing exterior, dispelling wind, relieving pain, and disinhibiting urine. It is indicated for conditions such as common cold, headache, cough, wind-damp impediment pain, and wind water edema.

yang exhaustion: The syndrome is defined in the TCM corpus as a pathological change where the body's yang energy is rapidly lost, leading to a severe decline in yang functions and life-threatening conditions. [tcmv1-0203996356a74cf84c60eccb] [tcmv1-0febd68eb306a23cea4a99a4] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer expresses all substantive components of the source-recorded function in the Gold fact, with acceptable paraphrasing.",HIGH
REPEAT_3-0182,REPEAT_3,C1,SYSTEM_B,tcmg-v1-047,"How are Common Sinodielsia and yang exhaustion represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source records these indications for Common Sinodielsia: Common cold, headache, cough, wind-damp impediment pain, wind water edema..","Source entity: Common Sinodielsia. Pinyin: DIAN QIN. Latin name: Sinodielsia yunnanensis. Used part: root. Source-recorded function: To effuse exterior, dispel wind, relieve pain, disinhibit urine.. Source-recorded indication: Common cold, headache, cough, wind-damp impediment pain, wind water edema.. Source text: Herb: Common Sinodielsia. Pinyin: DIAN QIN. Latin name: Sinodielsia yunnanensis. Used part: root. Source-recorded function: To effuse exterior, dispel wind, relieve pain, disinhibit urine.. Source-recorded indication: Common cold, headache, cough, wind-damp impediment pain, wind water edema..","TCM educational synthesis: Common Sinodielsia: The herb is recorded in the TCM corpus as being used for effusing exterior, dispelling wind, relieving pain, and disinhibiting urine. It is indicated for conditions such as common cold, headache, cough, wind-damp impediment pain, and wind water edema.

yang exhaustion: The syndrome is defined in the TCM corpus as a pathological change where the body's yang energy is rapidly lost, leading to a severe decline in yang functions and life-threatening conditions. [tcmv1-0203996356a74cf84c60eccb] [tcmv1-0febd68eb306a23cea4a99a4] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer covers the source-recorded indication set in the Gold fact in substance, with acceptable paraphrasing.",HIGH
REPEAT_3-0183,REPEAT_3,C1,SYSTEM_B,tcmg-v1-047,"How are Common Sinodielsia and yang exhaustion represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source defines yang exhaustion as: 机体的阳气短时间内大量亡失,使属于阳的功能突然严重衰竭,因而导致生命垂危的一种病理变化。.","Source entity: yang exhaustion. Pinyin: Wang Yang. Source definition: 机体的阳气短时间内大量亡失,使属于阳的功能突然严重衰竭,因而导致生命垂危的一种病理变化。. Source text: Syndrome: yang exhaustion. Pinyin: Wang Yang. Source definition: 机体的阳气短时间内大量亡失,使属于阳的功能突然严重衰竭,因而导致生命垂危的一种病理变化。.","TCM educational synthesis: Common Sinodielsia: The herb is recorded in the TCM corpus as being used for effusing exterior, dispelling wind, relieving pain, and disinhibiting urine. It is indicated for conditions such as common cold, headache, cough, wind-damp impediment pain, and wind water edema.

yang exhaustion: The syndrome is defined in the TCM corpus as a pathological change where the body's yang energy is rapidly lost, leading to a severe decline in yang functions and life-threatening conditions. [tcmv1-0203996356a74cf84c60eccb] [tcmv1-0febd68eb306a23cea4a99a4] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,The answer preserves the substantive causal/clinical meaning of the frozen Gold definition using an acceptable semantic paraphrase.,HIGH
REPEAT_3-0184,REPEAT_3,C2,SYSTEM_B,tcmg-v1-047,"How are Common Sinodielsia and yang exhaustion represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source records this function for Common Sinodielsia: To effuse exterior, dispel wind, relieve pain, disinhibit urine..","Source entity: Common Sinodielsia. Pinyin: DIAN QIN. Latin name: Sinodielsia yunnanensis. Used part: root. Source-recorded function: To effuse exterior, dispel wind, relieve pain, disinhibit urine.. Source-recorded indication: Common cold, headache, cough, wind-damp impediment pain, wind water edema.. Source text: Herb: Common Sinodielsia. Pinyin: DIAN QIN. Latin name: Sinodielsia yunnanensis. Used part: root. Source-recorded function: To effuse exterior, dispel wind, relieve pain, disinhibit urine.. Source-recorded indication: Common cold, headache, cough, wind-damp impediment pain, wind water edema..","TCM educational synthesis: Syndrome Differentiation Agent: yang exhaustion: The supplied evidence records that yang exhaustion, or Wang Yang, is defined as a pathological change where the body's yang气 is lost in a short period, leading to a severe decline in yang functions and potentially life-threatening conditions. This concept is described as a sudden and significant depletion of yang energy. [tcmv1-0febd68eb306a23cea4a99a4] Herbal Knowledge Agent: Common Sinodielsia is recorded in the supplied evidence as an herb used for its functions of effusing exterior, dispelling wind, relieving pain, and disinhibiting urine. It is indicated for conditions such as common cold, headache, cough, wind-damp impediment pain, and wind water edema. The used part is the root, and its pinyin name is Dian Qin. The Latin name provided is Sinodielsia yunnanensis. [tcmv1-0203996356a74cf84c60eccb] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer expresses all substantive components of the source-recorded function in the Gold fact, with acceptable paraphrasing.",HIGH
REPEAT_3-0185,REPEAT_3,C2,SYSTEM_B,tcmg-v1-047,"How are Common Sinodielsia and yang exhaustion represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source records these indications for Common Sinodielsia: Common cold, headache, cough, wind-damp impediment pain, wind water edema..","Source entity: Common Sinodielsia. Pinyin: DIAN QIN. Latin name: Sinodielsia yunnanensis. Used part: root. Source-recorded function: To effuse exterior, dispel wind, relieve pain, disinhibit urine.. Source-recorded indication: Common cold, headache, cough, wind-damp impediment pain, wind water edema.. Source text: Herb: Common Sinodielsia. Pinyin: DIAN QIN. Latin name: Sinodielsia yunnanensis. Used part: root. Source-recorded function: To effuse exterior, dispel wind, relieve pain, disinhibit urine.. Source-recorded indication: Common cold, headache, cough, wind-damp impediment pain, wind water edema..","TCM educational synthesis: Syndrome Differentiation Agent: yang exhaustion: The supplied evidence records that yang exhaustion, or Wang Yang, is defined as a pathological change where the body's yang气 is lost in a short period, leading to a severe decline in yang functions and potentially life-threatening conditions. This concept is described as a sudden and significant depletion of yang energy. [tcmv1-0febd68eb306a23cea4a99a4] Herbal Knowledge Agent: Common Sinodielsia is recorded in the supplied evidence as an herb used for its functions of effusing exterior, dispelling wind, relieving pain, and disinhibiting urine. It is indicated for conditions such as common cold, headache, cough, wind-damp impediment pain, and wind water edema. The used part is the root, and its pinyin name is Dian Qin. The Latin name provided is Sinodielsia yunnanensis. [tcmv1-0203996356a74cf84c60eccb] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer covers the source-recorded indication set in the Gold fact in substance, with acceptable paraphrasing.",HIGH
REPEAT_3-0186,REPEAT_3,C2,SYSTEM_B,tcmg-v1-047,"How are Common Sinodielsia and yang exhaustion represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source defines yang exhaustion as: 机体的阳气短时间内大量亡失,使属于阳的功能突然严重衰竭,因而导致生命垂危的一种病理变化。.","Source entity: yang exhaustion. Pinyin: Wang Yang. Source definition: 机体的阳气短时间内大量亡失,使属于阳的功能突然严重衰竭,因而导致生命垂危的一种病理变化。. Source text: Syndrome: yang exhaustion. Pinyin: Wang Yang. Source definition: 机体的阳气短时间内大量亡失,使属于阳的功能突然严重衰竭,因而导致生命垂危的一种病理变化。.","TCM educational synthesis: Syndrome Differentiation Agent: yang exhaustion: The supplied evidence records that yang exhaustion, or Wang Yang, is defined as a pathological change where the body's yang气 is lost in a short period, leading to a severe decline in yang functions and potentially life-threatening conditions. This concept is described as a sudden and significant depletion of yang energy. [tcmv1-0febd68eb306a23cea4a99a4] Herbal Knowledge Agent: Common Sinodielsia is recorded in the supplied evidence as an herb used for its functions of effusing exterior, dispelling wind, relieving pain, and disinhibiting urine. It is indicated for conditions such as common cold, headache, cough, wind-damp impediment pain, and wind water edema. The used part is the root, and its pinyin name is Dian Qin. The Latin name provided is Sinodielsia yunnanensis. [tcmv1-0203996356a74cf84c60eccb] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,The answer preserves the substantive causal/clinical meaning of the frozen Gold definition using an acceptable semantic paraphrase.,HIGH
REPEAT_3-0187,REPEAT_3,C2,SYSTEM_B,tcmg-v1-048,"How are Hairy Willowweed and be affected by summer-head-dampness represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source records this function for Hairy Willowweed: To clear heat and resolve toxin, disinhibit damp and check diarrhea, disperse food and rectify qi , quicken blood and joint bones..","Source entity: Hairy Willowweed. Pinyin: SHUI JIE GU DAN. Latin name: Epilobium hirsutum. Used part: whole herb. Source-recorded function: To clear heat and resolve toxin, disinhibit damp and check diarrhea, disperse food and rectify qi , quicken blood and joint bones.. Source-recorded indication: Damp-heat dysentery, food accumulati on, distending pain in stomach duct, toothache, menstrual disorder, amenorrhea, vaginal discharge, fracture due to knocks and falls, swelling of sores, scalds, scab sore.. Source text: Herb: Hairy Willowweed. Pinyin: SHUI JIE GU DAN. Latin name: Epilobium hirsutum. Used part: whole herb. Source-recorded function: To clear heat and resolve toxin, disinhibit damp and check diarrhea, disperse food and rectify qi , quicken blood and joint bones.. Source-recorded indication: Damp-heat dysentery, food accumulati on, distending pain in stomach duct, toothache, menstrual disorder, amenorrhea, vaginal discharge, fracture due to knocks and falls, swelling of sores, scalds, scab sore..","TCM educational synthesis: Syndrome Differentiation Agent: be affected by summer-head-dampness is characterized by symptoms such as chest and upper abdomen fullness, irritability, body heat, and a yellow, greasy tongue coating, according to the source definition. The syndrome is described as resulting from the combination of summer heat and dampness. [tcmv1-101954f8109186c09eda5f9a] Herbal Knowledge Agent: Hairy Willowweed, with the pinyin name SHUI JIE GU DAN and Latin name Epilobium hirsutum, is recorded as the whole herb used in traditional Chinese medicine. Its source-reported functions include clearing heat and resolving toxin, disinhibiting damp and checking diarrhea, dispersing food and rectifying qi, and quickening blood and joint bones. The indications noted are damp-heat dysentery, food accumulation, distending pain in stomach duct, toothache, menstrual disorder, amenorrhea, vaginal discharge, fractures from knocks and falls, swelling of sores, scalds, and scab sore. [tcmv1-02311edb10b086d360335335] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer expresses all substantive components of the source-recorded function in the Gold fact, with acceptable paraphrasing.",HIGH
REPEAT_3-0188,REPEAT_3,C2,SYSTEM_B,tcmg-v1-048,"How are Hairy Willowweed and be affected by summer-head-dampness represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source records these indications for Hairy Willowweed: Damp-heat dysentery, food accumulati on, distending pain in stomach duct, toothache, menstrual disorder, amenorrhea, vaginal discharge, fracture due to knocks and falls, swelling of sores, scalds, scab sore..","Source entity: Hairy Willowweed. Pinyin: SHUI JIE GU DAN. Latin name: Epilobium hirsutum. Used part: whole herb. Source-recorded function: To clear heat and resolve toxin, disinhibit damp and check diarrhea, disperse food and rectify qi , quicken blood and joint bones.. Source-recorded indication: Damp-heat dysentery, food accumulati on, distending pain in stomach duct, toothache, menstrual disorder, amenorrhea, vaginal discharge, fracture due to knocks and falls, swelling of sores, scalds, scab sore.. Source text: Herb: Hairy Willowweed. Pinyin: SHUI JIE GU DAN. Latin name: Epilobium hirsutum. Used part: whole herb. Source-recorded function: To clear heat and resolve toxin, disinhibit damp and check diarrhea, disperse food and rectify qi , quicken blood and joint bones.. Source-recorded indication: Damp-heat dysentery, food accumulati on, distending pain in stomach duct, toothache, menstrual disorder, amenorrhea, vaginal discharge, fracture due to knocks and falls, swelling of sores, scalds, scab sore..","TCM educational synthesis: Syndrome Differentiation Agent: be affected by summer-head-dampness is characterized by symptoms such as chest and upper abdomen fullness, irritability, body heat, and a yellow, greasy tongue coating, according to the source definition. The syndrome is described as resulting from the combination of summer heat and dampness. [tcmv1-101954f8109186c09eda5f9a] Herbal Knowledge Agent: Hairy Willowweed, with the pinyin name SHUI JIE GU DAN and Latin name Epilobium hirsutum, is recorded as the whole herb used in traditional Chinese medicine. Its source-reported functions include clearing heat and resolving toxin, disinhibiting damp and checking diarrhea, dispersing food and rectifying qi, and quickening blood and joint bones. The indications noted are damp-heat dysentery, food accumulation, distending pain in stomach duct, toothache, menstrual disorder, amenorrhea, vaginal discharge, fractures from knocks and falls, swelling of sores, scalds, and scab sore. [tcmv1-02311edb10b086d360335335] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer covers the source-recorded indication set in the Gold fact in substance, with acceptable paraphrasing.",HIGH
REPEAT_3-0189,REPEAT_3,C2,SYSTEM_B,tcmg-v1-048,"How are Hairy Willowweed and be affected by summer-head-dampness represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,The source defines be affected by summer-head-dampness as: 即暑热挟湿。以胸脘痞闷、心烦、身热、舌苔黄腻为主证。.,Source entity: be affected by summer-head-dampness. Pinyin: Shu Shi. Source definition: 即暑热挟湿。以胸脘痞闷、心烦、身热、舌苔黄腻为主证。. Source text: Syndrome: be affected by summer-head-dampness. Pinyin: Shu Shi. Source definition: 即暑热挟湿。以胸脘痞闷、心烦、身热、舌苔黄腻为主证。.,"TCM educational synthesis: Syndrome Differentiation Agent: be affected by summer-head-dampness is characterized by symptoms such as chest and upper abdomen fullness, irritability, body heat, and a yellow, greasy tongue coating, according to the source definition. The syndrome is described as resulting from the combination of summer heat and dampness. [tcmv1-101954f8109186c09eda5f9a] Herbal Knowledge Agent: Hairy Willowweed, with the pinyin name SHUI JIE GU DAN and Latin name Epilobium hirsutum, is recorded as the whole herb used in traditional Chinese medicine. Its source-reported functions include clearing heat and resolving toxin, disinhibiting damp and checking diarrhea, dispersing food and rectifying qi, and quickening blood and joint bones. The indications noted are damp-heat dysentery, food accumulation, distending pain in stomach duct, toothache, menstrual disorder, amenorrhea, vaginal discharge, fractures from knocks and falls, swelling of sores, scalds, and scab sore. [tcmv1-02311edb10b086d360335335] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,The answer preserves the substantive causal/clinical meaning of the frozen Gold definition using an acceptable semantic paraphrase.,HIGH
REPEAT_3-0190,REPEAT_3,C2,SYSTEM_B,tcmg-v1-059,"How are Creeping Skyflower Leaf and excessiveness of the stomach-fire represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,The source records this function for Creeping Skyflower Leaf: To dissipate stasis and resolve toxin..,"Source entity: Creeping Skyflower Leaf. Pinyin: JIA LIAN QIAO YE. Latin name: Duranta repens. Used part: leaf. Source-recorded function: To dissipate stasis and resolve toxin.. Source-recorded indication: Stasis swelling from knocks and falls, swollen welling abscess.. Source text: Herb: Creeping Skyflower Leaf. Pinyin: JIA LIAN QIAO YE. Latin name: Duranta repens. Used part: leaf. Source-recorded function: To dissipate stasis and resolve toxin.. Source-recorded indication: Stasis swelling from knocks and falls, swollen welling abscess..","TCM educational synthesis: Syndrome Differentiation Agent: excessiveness of the stomach-fire: evidence-supported facts for this target only  
The supplied evidence records that excessiveness of the stomach-fire refers to a pathological condition where the stomach's heat becomes excessive and transforms into fire, described as ""指胃热炽盛化火的病变。"" This indicates an internal imbalance characterized by intense heat in the stomach leading to fiery symptoms, according to traditional TCM content. [tcmv1-1cd87a03ad55655b2e3d2ad2] Herbal Knowledge Agent: Creeping Skyflower Leaf, with the pinyin name JIA LIAN QIAO YE and Latin name Duranta repens, is recorded in traditional Chinese medicine as the leaf part used. The source reports its function to dissipate stasis and resolve toxin, indicating it is traditionally used for stasis swelling from knocks and falls, as well as swollen welling abscess. No relationship evidence is provided for this target. [tcmv1-0417ced3f85a819d3be20a8f] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer expresses all substantive components of the source-recorded function in the Gold fact, with acceptable paraphrasing.",HIGH
REPEAT_3-0191,REPEAT_3,C2,SYSTEM_B,tcmg-v1-059,"How are Creeping Skyflower Leaf and excessiveness of the stomach-fire represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source records these indications for Creeping Skyflower Leaf: Stasis swelling from knocks and falls, swollen welling abscess..","Source entity: Creeping Skyflower Leaf. Pinyin: JIA LIAN QIAO YE. Latin name: Duranta repens. Used part: leaf. Source-recorded function: To dissipate stasis and resolve toxin.. Source-recorded indication: Stasis swelling from knocks and falls, swollen welling abscess.. Source text: Herb: Creeping Skyflower Leaf. Pinyin: JIA LIAN QIAO YE. Latin name: Duranta repens. Used part: leaf. Source-recorded function: To dissipate stasis and resolve toxin.. Source-recorded indication: Stasis swelling from knocks and falls, swollen welling abscess..","TCM educational synthesis: Syndrome Differentiation Agent: excessiveness of the stomach-fire: evidence-supported facts for this target only  
The supplied evidence records that excessiveness of the stomach-fire refers to a pathological condition where the stomach's heat becomes excessive and transforms into fire, described as ""指胃热炽盛化火的病变。"" This indicates an internal imbalance characterized by intense heat in the stomach leading to fiery symptoms, according to traditional TCM content. [tcmv1-1cd87a03ad55655b2e3d2ad2] Herbal Knowledge Agent: Creeping Skyflower Leaf, with the pinyin name JIA LIAN QIAO YE and Latin name Duranta repens, is recorded in traditional Chinese medicine as the leaf part used. The source reports its function to dissipate stasis and resolve toxin, indicating it is traditionally used for stasis swelling from knocks and falls, as well as swollen welling abscess. No relationship evidence is provided for this target. [tcmv1-0417ced3f85a819d3be20a8f] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer covers the source-recorded indication set in the Gold fact in substance, with acceptable paraphrasing.",HIGH
REPEAT_3-0192,REPEAT_3,C2,SYSTEM_B,tcmg-v1-059,"How are Creeping Skyflower Leaf and excessiveness of the stomach-fire represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,The source defines excessiveness of the stomach-fire as: 指胃热炽盛化火的病变。.,Source entity: excessiveness of the stomach-fire. Pinyin: Wei Huo Kang Sheng. Source definition: 指胃热炽盛化火的病变。. Source text: Syndrome: excessiveness of the stomach-fire. Pinyin: Wei Huo Kang Sheng. Source definition: 指胃热炽盛化火的病变。.,"TCM educational synthesis: Syndrome Differentiation Agent: excessiveness of the stomach-fire: evidence-supported facts for this target only  
The supplied evidence records that excessiveness of the stomach-fire refers to a pathological condition where the stomach's heat becomes excessive and transforms into fire, described as ""指胃热炽盛化火的病变。"" This indicates an internal imbalance characterized by intense heat in the stomach leading to fiery symptoms, according to traditional TCM content. [tcmv1-1cd87a03ad55655b2e3d2ad2] Herbal Knowledge Agent: Creeping Skyflower Leaf, with the pinyin name JIA LIAN QIAO YE and Latin name Duranta repens, is recorded in traditional Chinese medicine as the leaf part used. The source reports its function to dissipate stasis and resolve toxin, indicating it is traditionally used for stasis swelling from knocks and falls, as well as swollen welling abscess. No relationship evidence is provided for this target. [tcmv1-0417ced3f85a819d3be20a8f] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,The answer preserves the substantive causal/clinical meaning of the frozen Gold definition using an acceptable semantic paraphrase.,HIGH
REPEAT_3-0193,REPEAT_3,C1,SYSTEM_B,tcmg-v1-059,"How are Creeping Skyflower Leaf and excessiveness of the stomach-fire represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,The source records this function for Creeping Skyflower Leaf: To dissipate stasis and resolve toxin..,"Source entity: Creeping Skyflower Leaf. Pinyin: JIA LIAN QIAO YE. Latin name: Duranta repens. Used part: leaf. Source-recorded function: To dissipate stasis and resolve toxin.. Source-recorded indication: Stasis swelling from knocks and falls, swollen welling abscess.. Source text: Herb: Creeping Skyflower Leaf. Pinyin: JIA LIAN QIAO YE. Latin name: Duranta repens. Used part: leaf. Source-recorded function: To dissipate stasis and resolve toxin.. Source-recorded indication: Stasis swelling from knocks and falls, swollen welling abscess..","TCM educational synthesis: excessiveness of the stomach-fire: Syndrome: excessiveness of the stomach-fire. Pinyin: Wei Huo Kang Sheng. Source definition: 指胃热炽盛化火的病变。  
Creeping Skyflower Leaf: Herb: Creeping Skyflower Leaf. Pinyin: JIA LIAN QIAO YE. Latin name: Duranta repens. Used part: leaf. Source-recorded function: To dissipate stasis and resolve toxin. Source-recorded indication: Stasis swelling from knocks and falls, swollen welling abscess. [tcmv1-1cd87a03ad55655b2e3d2ad2] [tcmv1-0417ced3f85a819d3be20a8f] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer expresses all substantive components of the source-recorded function in the Gold fact, with acceptable paraphrasing.",HIGH
REPEAT_3-0194,REPEAT_3,C1,SYSTEM_B,tcmg-v1-059,"How are Creeping Skyflower Leaf and excessiveness of the stomach-fire represented in the TCM corpus, and what evidence is recorded for each?",multi-target,hard,"The source records these indications for Creeping Skyflower Leaf: Stasis swelling from knocks and falls, swollen welling abscess..","Source entity: Creeping Skyflower Leaf. Pinyin: JIA LIAN QIAO YE. Latin name: Duranta repens. Used part: leaf. Source-recorded function: To dissipate stasis and resolve toxin.. Source-recorded indication: Stasis swelling from knocks and falls, swollen welling abscess.. Source text: Herb: Creeping Skyflower Leaf. Pinyin: JIA LIAN QIAO YE. Latin name: Duranta repens. Used part: leaf. Source-recorded function: To dissipate stasis and resolve toxin.. Source-recorded indication: Stasis swelling from knocks and falls, swollen welling abscess..","TCM educational synthesis: excessiveness of the stomach-fire: Syndrome: excessiveness of the stomach-fire. Pinyin: Wei Huo Kang Sheng. Source definition: 指胃热炽盛化火的病变。  
Creeping Skyflower Leaf: Herb: Creeping Skyflower Leaf. Pinyin: JIA LIAN QIAO YE. Latin name: Duranta repens. Used part: leaf. Source-recorded function: To dissipate stasis and resolve toxin. Source-recorded indication: Stasis swelling from knocks and falls, swollen welling abscess. [tcmv1-1cd87a03ad55655b2e3d2ad2] [tcmv1-0417ced3f85a819d3be20a8f] The retrieved evidence describes these topics separately and does not establish an explicit relationship between them.",SUPPORTED,"The answer covers the source-recorded indication set in the Gold fact in substance, with acceptable paraphrasing.",HIGH
